file	recordId	recordNumber	recordIndex	byteOffset	fieldIndex	tag	sourceFieldNumber	fieldByteOffset	indicatorIndex	subfieldIndex	problemByteOffset	reportLine	message
rsl03_z00.dat	001204780	1204810	1204809	1020054903	13	650	15	1020055727				521	Поле 650 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204781	1204811	1204810	1020055995	8	080	10	1020056277				522	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204784	1204814	1204813	1020059427	8	080	10	1020059709				525	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204786	1204816	1204815	1020061838	8	080	10	1020062121				527	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204786	1204816	1204815	1020061838	11	260	13	1020062187				527	Поле 260 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204786	1204816	1204815	1020061838	12	300	14	1020062207				527	Поле 300 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204787	1204817	1204816	1020062878	16	520	18	1020063457				528	Поле 520 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204789	1204819	1204818	1020065222	8	080	10	1020065505				530	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204790	1204820	1204819	1020066668	8	080	10	1020066950				531	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204791	1204821	1204820	1020068154	8	080	10	1020068436				532	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204791	1204821	1204820	1020068154	21	337	24	1020069394				532	Поле 337 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204793	1204823	1204822	1020070963	8	080	10	1020071246				534	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204793	1204823	1204822	1020070963	12	490	14	1020071414				534	Поле 490 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204793	1204823	1204822	1020070963	13	520	15	1020071447				534	Поле 520 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204794	1204824	1204823	1020071794	8	080	10	1020072074				535	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204795	1204825	1204824	1020074034	8	080	10	1020074315				536	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204796	1204826	1204825	1020076069	8	080	10	1020076350				537	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204797	1204827	1204826	1020077449	8	080	10	1020077730				538	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204797	1204827	1204826	1020077449	11	260	13	1020077872				538	Поле 260 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204798	1204828	1204827	1020078714	8	080	10	1020078995				539	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204799	1204829	1204828	1020079793	8	080	10	1020080075				540	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204800	1204830	1204829	1020080794	19	337	22	1020081655				541	Поле 337 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204801	1204831	1204830	1020081685	8	080	10	1020081968				542	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204803	1204833	1204832	1020084080	8	080	10	1020084363				544	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204803	1204833	1204832	1020084080	11	300	13	1020084422				544	Поле 300 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204804	1204834	1204833	1020085208	8	080	10	1020085490				545	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204805	1204835	1204834	1020086482	8	080	10	1020086764				546	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204806	1204836	1204835	1020088181	8	080	10	1020088464				547	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204807	1204837	1204836	1020089034	8	080	10	1020089317				548	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204808	1204838	1204837	1020089963	8	080	10	1020090246				549	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204808	1204838	1204837	1020089963	13	490	15	1020090479				549	Поле 490 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204809	1204839	1204838	1020091116	8	080	10	1020091399				550	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204809	1204839	1204838	1020091116	13	490	15	1020091641				550	Поле 490 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204810	1204840	1204839	1020092275	8	080	10	1020092558				551	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204810	1204840	1204839	1020092275	16	912	18	1020093091				551	Поле 912 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204811	1204841	1204840	1020093224	8	080	10	1020093507				552	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204811	1204841	1204840	1020093224	12	490	14	1020093720				552	Поле 490 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204812	1204842	1204841	1020094386	8	080	10	1020094669				553	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204813	1204843	1204842	1020095537	8	080	10	1020095820				554	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204813	1204843	1204842	1020095537	12	490	14	1020096002				554	Поле 490 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204813	1204843	1204842	1020095537	13	490	15	1020096031				554	Поле 490 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204814	1204844	1204843	1020096675	8	080	10	1020096958				555	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204814	1204844	1204843	1020096675	12	520	14	1020097143				555	Поле 520 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204814	1204844	1204843	1020096675	17	337	20	1020097497				555	Поле 337 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204815	1204845	1204844	1020097526	8	080	10	1020097809				556	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204815	1204845	1204844	1020097526	12	520	14	1020098024				556	Поле 520 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204816	1204846	1204845	1020098720	8	080	10	1020099003				557	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204817	1204847	1204846	1020099801	8	080	10	1020100084				558	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204817	1204847	1204846	1020099801	18	337	21	1020100678				558	Поле 337 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204818	1204848	1204847	1020100708	8	080	10	1020100991				559	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204818	1204848	1204847	1020100708	18	337	21	1020101726				559	Поле 337 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204819	1204849	1204848	1020101756	8	080	10	1020102039				560	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204820	1204850	1204849	1020102697	8	080	10	1020102979				561	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204821	1204851	1204850	1020103914	8	080	10	1020104195				562	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204822	1204852	1204851	1020104962	8	080	10	1020105244				563	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204823	1204853	1204852	1020106525	8	080	10	1020106807				564	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204823	1204853	1204852	1020106525	20	337	23	1020107834				564	Поле 337 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204824	1204854	1204853	1020107863	8	080	10	1020108145				565	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204824	1204854	1204853	1020107863	20	337	23	1020109172				565	Поле 337 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204825	1204855	1204854	1020109201	8	080	10	1020109484				566	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204826	1204856	1204855	1020110526	8	080	10	1020110809				567	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204827	1204857	1204856	1020111822	8	080	10	1020112105				568	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204827	1204857	1204856	1020111822	12	490	14	1020112293				568	Поле 490 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204827	1204857	1204856	1020111822	13	490	15	1020112322				568	Поле 490 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204828	1204858	1204857	1020113123	8	080	10	1020113406				569	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204828	1204858	1204857	1020113123	12	490	14	1020113592				569	Поле 490 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204828	1204858	1204857	1020113123	13	490	15	1020113621				569	Поле 490 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204829	1204859	1204858	1020114362	8	080	10	1020114645				570	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204830	1204860	1204859	1020115425	8	080	10	1020115708				571	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204830	1204860	1204859	1020115425	12	490	14	1020115888				571	Поле 490 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204830	1204860	1204859	1020115425	13	490	15	1020115917				571	Поле 490 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204831	1204861	1204860	1020116676	8	080	10	1020116958				572	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204831	1204861	1204860	1020116676	13	520	15	1020117188				572	Поле 520 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204832	1204862	1204861	1020117730	8	080	10	1020118012				573	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204834	1204864	1204863	1020119613	8	080	10	1020119895				575	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204834	1204864	1204863	1020119613	18	337	21	1020121035				575	Поле 337 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204835	1204865	1204864	1020121063	8	080	10	1020121344				576	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204836	1204866	1204865	1020123449	11	245	13	1020123817				577	Поле 245 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204837	1204867	1204866	1020125537	8	080	10	1020125819				578	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204837	1204867	1204866	1020125537	11	300	13	1020125970				578	Поле 300 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204838	1204868	1204867	1020126779	14	650	16	1020127301				579	Поле 650 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204839	1204869	1204868	1020127582	8	080	10	1020127865				580	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204839	1204869	1204868	1020127582	11	260	13	1020127931				580	Поле 260 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204839	1204869	1204868	1020127582	12	300	14	1020127951				580	Поле 300 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204840	1204870	1204869	1020128532	8	080	10	1020128814				581	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204841	1204871	1204870	1020130321	8	080	10	1020130603				582	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204841	1204871	1204870	1020130321	14	490	16	1020130871				582	Поле 490 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204843	1204873	1204872	1020132770	8	080	10	1020133053				584	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204844	1204874	1204873	1020134123	8	080	10	1020134406				585	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204845	1204875	1204874	1020134953	8	080	10	1020135235				586	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204846	1204876	1204875	1020136560	8	080	10	1020136843				587	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204847	1204877	1204876	1020137623	8	080	10	1020137906				588	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204848	1204878	1204877	1020138686	8	080	10	1020138969				589	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204849	1204879	1204878	1020139718	8	080	10	1020140001				590	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204849	1204879	1204878	1020139718	11	260	13	1020140190				590	Поле 260 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204850	1204880	1204879	1020140728	8	080	10	1020141011				591	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204850	1204880	1204879	1020140728	12	300	14	1020141228				591	Поле 300 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204851	1204881	1204880	1020141664	8	080	10	1020141947				592	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204852	1204882	1204881	1020142654	8	080	10	1020142937				593	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204852	1204882	1204881	1020142654	16	336	19	1020143589				593	Поле 336 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204852	1204882	1204881	1020142654	17	337	20	1020143619				593	Поле 337 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204853	1204883	1204882	1020143649	8	080	10	1020143932				594	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204855	1204885	1204884	1020145259	8	080	10	1020145543				596	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204856	1204886	1204885	1020146045	8	080	10	1020146328				597	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204856	1204886	1204885	1020146045	10	260	12	1020146412				597	Поле 260 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204856	1204886	1204885	1020146045	11	300	13	1020146453				597	Поле 300 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204856	1204886	1204885	1020146045	17	337	20	1020146795				597	Поле 337 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204857	1204887	1204886	1020146825	8	080	10	1020147107				598	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204858	1204888	1204887	1020148008	8	080	10	1020148290				599	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204859	1204889	1204888	1020149440	8	080	10	1020149720				600	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204860	1204890	1204889	1020150918	8	080	10	1020151200				601	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204860	1204890	1204889	1020150918	13	490	15	1020151432				601	Поле 490 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204860	1204890	1204889	1020150918	14	520	16	1020151477				601	Поле 520 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204861	1204891	1204890	1020151790	8	080	10	1020152072				602	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204861	1204891	1204890	1020151790	14	490	16	1020152410				602	Поле 490 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204861	1204891	1204890	1020151790	15	490	17	1020152458				602	Поле 490 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204862	1204892	1204891	1020153352	8	080	10	1020153634				603	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204862	1204892	1204891	1020153352	22	336	25	1020154740				603	Поле 336 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204863	1204893	1204892	1020154799	8	080	10	1020155081				604	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204864	1204894	1204893	1020155724	8	080	10	1020156006				605	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204865	1204895	1204894	1020156442	8	080	10	1020156725				606	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204865	1204895	1204894	1020156442	11	300	13	1020156902				606	Поле 300 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204866	1204896	1204895	1020157440	8	080	10	1020157723				607	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204866	1204896	1204895	1020157440	12	490	14	1020157899				607	Поле 490 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204866	1204896	1204895	1020157440	13	490	15	1020157928				607	Поле 490 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204866	1204896	1204895	1020157440	20	337	23	1020158477				607	Поле 337 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204867	1204897	1204896	1020158507	8	080	10	1020158790				608	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204868	1204898	1204897	1020159514	8	080	10	1020159797				609	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204868	1204898	1204897	1020159514	12	490	14	1020160047				609	Поле 490 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204869	1204899	1204898	1020160511	8	080	10	1020160794				610	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204870	1204900	1204899	1020161497	8	080	10	1020161779				611	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204871	1204901	1204900	1020162834	8	080	10	1020163114				612	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204872	1204902	1204901	1020164751	8	080	10	1020165032				613	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204873	1204903	1204902	1020166586	8	080	10	1020166867				614	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204874	1204904	1204903	1020168026	8	080	10	1020168308				615	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204874	1204904	1204903	1020168026	12	490	14	1020168471				615	Поле 490 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204875	1204905	1204904	1020168824	8	080	10	1020169106				616	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204876	1204906	1204905	1020169790	8	080	10	1020170072				617	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204877	1204907	1204906	1020171013	16	700	18	1020171806				618	Поле 700 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204878	1204908	1204907	1020172018	8	080	10	1020172301				619	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204878	1204908	1204907	1020172018	21	337	24	1020173330				619	Поле 337 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204879	1204909	1204908	1020173359	8	080	10	1020173641				620	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204880	1204910	1204909	1020175330	9	100	11	1020175655				621	Поле 100 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204881	1204911	1204910	1020177199	8	080	10	1020177482				622	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204881	1204911	1204910	1020177199	9	100	11	1020177508				622	Поле 100 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204881	1204911	1204910	1020177199	11	260	13	1020177686				622	Поле 260 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204882	1204912	1204911	1020178307	8	080	10	1020178589				623	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204883	1204913	1204912	1020179718	8	080	10	1020180001				624	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204884	1204914	1204913	1020180811	8	080	10	1020181094				625	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204885	1204915	1204914	1020181904	8	080	10	1020182187				626	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204885	1204915	1204914	1020181904	20	337	23	1020183305				626	Поле 337 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204886	1204916	1204915	1020183335	8	080	10	1020183618				627	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204887	1204917	1204916	1020184407	8	080	10	1020184689				628	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204888	1204918	1204917	1020185587	8	080	10	1020185869				629	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204888	1204918	1204917	1020185587	13	490	15	1020186120				629	Поле 490 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204888	1204918	1204917	1020185587	15	520	17	1020186318				629	Поле 520 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204889	1204919	1204918	1020186904	8	080	10	1020187186				630	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204890	1204920	1204919	1020188115	8	080	10	1020188397				631	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204891	1204921	1204920	1020189352	8	080	10	1020189634				632	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204891	1204921	1204920	1020189352	14	490	16	1020189935				632	Поле 490 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204892	1204922	1204921	1020190562	8	080	10	1020190844				633	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204892	1204922	1204921	1020190562	14	520	16	1020191159				633	Поле 520 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204893	1204923	1204922	1020191892	8	080	10	1020192174				634	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204894	1204924	1204923	1020193080	8	080	10	1020193362				635	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204895	1204925	1204924	1020194139	14	650	16	1020194701				636	Поле 650 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204896	1204926	1204925	1020194984	8	080	10	1020195267				637	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204896	1204926	1204925	1020194984	9	245	11	1020195291				637	Поле 245 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204896	1204926	1204925	1020194984	19	337	22	1020196279				637	Поле 337 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204897	1204927	1204926	1020196308	8	080	10	1020196590				638	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204897	1204927	1204926	1020196308	9	100	11	1020196616				638	Поле 100 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204898	1204928	1204927	1020197588	8	080	10	1020197870				639	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204898	1204928	1204927	1020197588	11	260	13	1020198035				639	Поле 260 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204899	1204929	1204928	1020199009	8	080	10	1020199291				640	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204899	1204929	1204928	1020199009	9	100	11	1020199319				640	Поле 100 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204900	1204930	1204929	1020200575	8	080	10	1020200857				641	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204900	1204930	1204929	1020200575	13	490	15	1020201069				641	Поле 490 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204901	1204931	1204930	1020201852	8	080	10	1020202134				642	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204901	1204931	1204930	1020201852	9	245	11	1020202157				642	Поле 245 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204902	1204932	1204931	1020203210	8	080	10	1020203492				643	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204903	1204933	1204932	1020204884	8	080	10	1020205166				644	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204903	1204933	1204932	1020204884	18	336	21	1020206539				644	Поле 336 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204904	1204934	1204933	1020206597	8	080	10	1020206879				645	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204905	1204935	1204934	1020208000	8	080	10	1020208282				646	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204905	1204935	1204934	1020208000	9	100	11	1020208306				646	Поле 100 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204906	1204936	1204935	1020209264	8	080	10	1020209546				647	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204906	1204936	1204935	1020209264	9	100	11	1020209570				647	Поле 100 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204906	1204936	1204935	1020209264	14	505	16	1020209816				647	Поле 505 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204907	1204937	1204936	1020211207	8	080	10	1020211489				648	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204908	1204938	1204937	1020212700	8	080	10	1020212982				649	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204908	1204938	1204937	1020212700	9	100	11	1020213008				649	Поле 100 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204909	1204939	1204938	1020214336	8	080	10	1020214618				650	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204910	1204940	1204939	1020215887	11	300	13	1020216310				651	Поле 300 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204910	1204940	1204939	1020215887	13	650	15	1020216357				651	Поле 650 содержит 1 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204911	1204941	1204940	1020216545	8	080	10	1020216828				652	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204912	1204942	1204941	1020218042	8	080	10	1020218325				653	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204913	1204943	1204942	1020219408	8	080	10	1020219690				654	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204913	1204943	1204942	1020219408	13	520	15	1020219902				654	Поле 520 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204914	1204944	1204943	1020220752	8	080	10	1020221034				655	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204915	1204945	1204944	1020222077	8	080	10	1020222359				656	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204916	1204946	1204945	1020223386	8	080	10	1020223668				657	Поле 080 содержит 0 индикатор(а), ожидалось 2.
rsl03_z00.dat	001204916	1204946	1204945	1020223386	14	520	16	1020223931				657	Поле 520 содержит 1 индикатор(а), ожидалось 2.
